Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_TMTControl_2.thisRepN,Blocks_TMTControl_2.thisTrialN,Blocks_TMTControl_2.thisN,Blocks_TMTControl_2.thisIndex,trials_TMTControl_2.thisRepN,trials_TMTControl_2.thisTrialN,trials_TMTControl_2.thisN,trials_TMTControl_2.thisIndex,Blocks_TMTA_2.thisRepN,Blocks_TMTA_2.thisTrialN,Blocks_TMTA_2.thisN,Blocks_TMTA_2.thisIndex,trials_TMTA_2.thisRepN,trials_TMTA_2.thisTrialN,trials_TMTA_2.thisN,trials_TMTA_2.thisIndex,Blocks_TMTB_2.thisRepN,Blocks_TMTB_2.thisTrialN,Blocks_TMTB_2.thisN,Blocks_TMTB_2.thisIndex,trials_TMTB_2.thisRepN,trials_TMTB_2.thisTrialN,trials_TMTB_2.thisN,trials_TMTB_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_5.xlsx,104:130,23,['3'],3,TMTstop-control_1_5linestimulus20.png,TMTstop-control_1_5greenlinestimulus20.png,TMTstop-control_1_5redlinestimulus20.png,TMT_Control,5,123,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,2,0,120.68147179999505,150.50345210000523,None,"['2', '3']",1,"[0.030144999996991828, 0.14752579998457804]",150.50345210000523,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,24,['1'],1,TMTstop-control_1_5linestimulus21.png,TMTstop-control_1_5greenlinestimulus21.png,TMTstop-control_1_5redlinestimulus21.png,TMT_Control,5,124,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,1,120.83086139999796,150.72043010001653,None,['1'],1,[0.08865059999516234],150.72043010001653,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,25,['3'],3,TMTstop-control_1_5linestimulus22.png,TMTstop-control_1_5greenlinestimulus22.png,TMTstop-control_1_5redlinestimulus22.png,TMT_Control,5,125,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,2,0,121.0407261000073,150.87045560000115,None,"['2', '3']",1,"[-0.0015368000022135675, 0.12563819999922998]",150.87045560000115,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,None,None,None,TMTstop-control_1_5linestimulus23.png,TMTstop-control_1_5greenlinestimulus23.png,TMTstop-control_1_5redlinestimulus23.png,TMT_Control,5,Feedback_last,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,2,0,,151.0801635000098,None,"['1', '2']",0,"[0.045272499992279336, 0.15559820001362823]",151.0801635000098,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,1,['3'],3,TMTstop-control_1_6.png,TMTstop-control_1_6.png,TMTstop-control_1_6.png,TMT_Control,6,126,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,0,125.90841540001566,155.22011160000693,None,"['1', '2', '3']",1,"[0.45730439998442307, 0.5464821999776177, 0.647369099984644]",155.22011160000693,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,2,['2'],2,TMTstop-control_1_6.png,TMTstop-control_1_6firstgreen.png,TMTstop-control_1_6firstred.png,TMT_Control,6,127,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,0,126.09981260000495,155.9524417000066,None,"['1', '2']",1,"[0.061620599997695535, 0.12296649999916553]",155.9524417000066,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,3,['1'],1,TMTstop-control_1_6linestimulus0.png,TMTstop-control_1_6greenlinestimulus0.png,TMTstop-control_1_6redlinestimulus0.png,TMT_Control,6,128,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,0,126.36277100001462,156.1447662000137,None,"['3', '1']",1,"[0.04017100000055507, 0.1824194000218995]",156.1447662000137,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,4,['2'],2,TMTstop-control_1_6linestimulus1.png,TMTstop-control_1_6greenlinestimulus1.png,TMTstop-control_1_6redlinestimulus1.png,TMT_Control,6,129,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1,126.41307219999726,156.40253230000963,None,['2'],1,[-0.01989070000126958],156.40253230000963,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,5,['3'],3,TMTstop-control_1_6linestimulus2.png,TMTstop-control_1_6greenlinestimulus2.png,TMTstop-control_1_6redlinestimulus2.png,TMT_Control,6,130,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,126.51395720001892,156.45269770000596,None,['3'],1,[0.05031859999871813],156.45269770000596,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,6,['2'],2,TMTstop-control_1_6linestimulus3.png,TMTstop-control_1_6greenlinestimulus3.png,TMTstop-control_1_6redlinestimulus3.png,TMT_Control,6,131,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,2,0,126.7469222000218,156.5527098000166,None,"['1', '2']",1,"[0.08231209998484701, 0.13585069999680854]",156.5527098000166,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,7,['1'],1,TMTstop-control_1_6linestimulus4.png,TMTstop-control_1_6greenlinestimulus4.png,TMTstop-control_1_6redlinestimulus4.png,TMT_Control,6,132,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,2,0,126.95294640000793,156.79226770001696,None,"['3', '1']",1,"[-0.01127640000777319, 0.127396800002316]",156.79226770001696,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,8,['3'],3,TMTstop-control_1_6linestimulus4.png,TMTstop-control_1_6greenlinestimulus5.png,TMTstop-control_1_6redlinestimulus5.png,TMT_Control,6,133,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,2,0,127.15309520001756,156.99252960001468,None,"['2', '3']",1,"[0.00039159998414106667, 0.12223790001007728]",156.99252960001468,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,9,['2'],2,TMTstop-control_1_6linestimulus6.png,TMTstop-control_1_6greenlinestimulus6.png,TMTstop-control_1_6redlinestimulus6.png,TMT_Control,6,134,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,2,0,127.45439990001614,157.19270730001153,None,"['1', '2']",1,"[0.15013920000637881, 0.21984340000199154]",157.19270730001153,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,10,['1'],1,TMTstop-control_1_6linestimulus7.png,TMTstop-control_1_6greenlinestimulus7.png,TMTstop-control_1_6redlinestimulus7.png,TMT_Control,6,135,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,2,0,127.69969370000763,157.49876310001127,None,"['3', '1']",1,"[0.019224499992560595, 0.17791500000748783]",157.49876310001127,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,11,['2'],2,TMTstop-control_1_6linestimulus8.png,TMTstop-control_1_6greenlinestimulus8.png,TMTstop-control_1_6redlinestimulus8.png,TMT_Control,6,136,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,1,127.74966289999429,157.73939460000838,None,['2'],1,[-0.014901599992299452],157.73939460000838,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,12,['3'],3,TMTstop-control_1_6linestimulus9.png,TMTstop-control_1_6greenlinestimulus9.png,TMTstop-control_1_6redlinestimulus9.png,TMT_Control,6,137,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,1,127.84968929999741,157.78973630000837,None,['3'],1,[0.04887329999473877],157.78973630000837,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,13,['1'],1,TMTstop-control_1_6linestimulus10.png,TMTstop-control_1_6greenlinestimulus10.png,TMTstop-control_1_6redlinestimulus10.png,TMT_Control,6,138,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,1,127.99979900001199,157.88987410001573,None,['1'],1,[0.0851340000226628],157.88987410001573,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,14,['3'],3,TMTstop-control_1_6linestimulus11.png,TMTstop-control_1_6greenlinestimulus11.png,TMTstop-control_1_6redlinestimulus11.png,TMT_Control,6,139,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,2,0,128.16697140000178,158.03964950001682,None,"['2', '3']",1,"[0.005826900014653802, 0.08726970001589507]",158.03964950001682,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,15,['2'],2,TMTstop-control_1_6linestimulus12.png,TMTstop-control_1_6greenlinestimulus12.png,TMTstop-control_1_6redlinestimulus12.png,TMT_Control,6,140,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,2,0,128.37410620000446,158.21365350001724,None,"['1', '2']",1,"[0.04303639999125153, 0.10583929999847896]",158.21365350001724,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,16,['3'],3,TMTstop-control_1_6linestimulus13.png,TMTstop-control_1_6greenlinestimulus13.png,TMTstop-control_1_6redlinestimulus13.png,TMT_Control,6,141,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1,128.44112880001194,158.41387230000691,None,['3'],1,[0.005170699994778261],158.41387230000691,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,17,['1'],1,TMTstop-control_1_6linestimulus14.png,TMTstop-control_1_6greenlinestimulus14.png,TMTstop-control_1_6redlinestimulus14.png,TMT_Control,6,142,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,1,128.58412179999868,158.48719189999974,None,['1'],1,[0.07149700002628379],158.48719189999974,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,18,['2'],2,TMTstop-control_1_6linestimulus15.png,TMTstop-control_1_6greenlinestimulus15.png,TMTstop-control_1_6redlinestimulus15.png,TMT_Control,6,143,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1,128.63411949999863,158.62396940001054,None,['2'],1,[-0.014396999991731718],158.62396940001054,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,19,['3'],3,TMTstop-control_1_6linestimulus16.png,TMTstop-control_1_6greenlinestimulus16.png,TMTstop-control_1_6redlinestimulus16.png,TMT_Control,6,144,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1,128.74010150000686,158.68034530000295,None,['3'],1,[0.04161329998169094],158.68034530000295,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,20,['2'],2,TMTstop-control_1_6linestimulus17.png,TMTstop-control_1_6greenlinestimulus17.png,TMTstop-control_1_6redlinestimulus17.png,TMT_Control,6,145,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,2,0,128.9631025000126,158.7804115000181,None,"['1', '2']",1,"[0.05681320000439882, 0.1233801000053063]",158.7804115000181,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_6.xlsx,130:156,21,['1'],1,TMTstop-control_1_6linestimulus18.png,TMTstop-control_1_6greenlinestimulus18.png,TMTstop-control_1_6redlinestimulus18.png,TMT_Control,6,146,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,2,0,129.19009800002095,159.00525790001848,None,"['3', '1']",1,"[0.006882599991513416, 0.13919000001624227]",159.00525790001848,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_7.xlsx,156:182,1,['1'],1,TMTstop-control_1_7.png,TMTstop-control_1_7.png,TMTstop-control_1_7.png,TMT_Control,7,151,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,162.28300565002428,None,None,0,,162.28300565002428,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_8.xlsx,182:208,1,['3'],3,TMTstop-control_1_8.png,TMTstop-control_1_8.png,TMTstop-control_1_8.png,TMT_Control,8,176,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,162.5663529800484,None,None,0,,162.5663529800484,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_4.xlsx,78:104,1,['2'],2,TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMT_A,4,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,,172.83054695003375,None,None,0,,172.83054695003375,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_5.xlsx,104:130,1,['2'],2,TMTstop-A_1_5.png,TMTstop-A_1_5.png,TMTstop-A_1_5.png,TMT_A,5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,0,0,,173.08055930005503,None,None,0,,173.08055930005503,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-A_1_6.xlsx,130:156,1,['3'],3,TMTstop-A_1_6.png,TMTstop-A_1_6.png,TMTstop-A_1_6.png,TMT_A,6,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,0,0,,173.38057412008058,None,None,0,,173.38057412008058,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_3.xlsx,52:78,1,['2'],2,TMTstop-B_1_3.png,TMTstop-B_1_3.png,TMTstop-B_1_3.png,TMT_B,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,0,,183.64807655003096,None,None,0,,183.64807655003096,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_4.xlsx,78:104,1,['3'],3,TMTstop-B_1_4.png,TMTstop-B_1_4.png,TMTstop-B_1_4.png,TMT_B,4,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,0,0,,183.91475639005367,None,None,0,,183.91475639005367,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_5.xlsx,104:130,1,['1'],1,TMTstop-B_1_5.png,TMTstop-B_1_5.png,TMTstop-B_1_5.png,TMT_B,5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,0,0,,184.23143870008062,None,None,0,,184.23143870008062,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
